timestamp,P1,A1,D1
03-04-2019 23:00:06:613,1.668470915049198,-0.15563334614875535,0.27673185006424805
03-04-2019 23:00:06:650,0.4371096350770398,0.19203264447136537,0.20146818794762056
03-04-2019 23:00:06:689,1.51919973265341,0.47217304552801576,-0.8033124434791075
03-04-2019 23:00:06:727,0.4210887239229345,0.3733926553660293,0.7702002774338309
03-04-2019 23:00:06:769,1.01233824731214,-0.28980111121420293,0.05245352295336314
03-04-2019 23:00:06:809,1.611414380913147,-0.958499319860217,0.14918074168155665
03-04-2019 23:00:06:858,0.19600872015859927,-0.09396401063756865,1.2879217617525218
03-04-2019 23:00:06:899,1.6457922878387372,-0.3059983508637849,0.1223688073166227
03-04-2019 23:00:06:934,0.22772407376803583,-0.11936908593866413,-0.3312289274625488
03-04-2019 23:00:06:972,0.6384204930442984,0.2915888928496039,0.4920128713092885
03-04-2019 23:00:07:8,2.130886082038752,-0.4981815243677056,0.6808085239738227
03-04-2019 23:00:07:45,0.25144580887113926,0.8864523988098283,-0.028497713953858028
03-04-2019 23:00:07:84,0.5706755200801674,-0.14778391207952724,-0.060481969913691924
03-04-2019 23:00:07:124,0.8898821536153365,-0.6877216408282387,-0.2179841548321375
03-04-2019 23:00:07:161,1.628987622817775,-1.4851382260289498,0.7719974625583188
03-04-2019 23:00:07:197,1.316361819236672,0.14334474560795785,0.004278137849212604
03-04-2019 23:00:07:233,1.887866225766488,-1.0024406944897422,0.533021863667793
03-04-2019 23:00:07:270,0.8598729098509447,-0.1412769433511688,1.2546415783916105
03-04-2019 23:00:07:308,1.2729554564901888,-0.08920719873687089,-1.7438387972304787
03-04-2019 23:00:07:344,1.0767840882727375,0.6426247621849627,-0.025309995046265743
03-04-2019 23:00:07:384,1.0601712957739793,0.26505574775089613,-0.5168140262046977
03-04-2019 23:00:07:425,1.0162868517354728,0.01916719864608274,0.23132531436883197
03-04-2019 23:00:07:461,0.8015876712228146,-0.5662174303145587,0.3814819002349866
03-04-2019 23:00:07:500,0.08862354948435552,-0.002388306358264425,1.350341825953266
03-04-2019 23:00:07:540,0.7152985404354104,-0.6752562958140313,1.5304943782917628
03-04-2019 23:00:07:575,1.1610061077559155,-0.28340416715749694,0.7372651841052773
03-04-2019 23:00:07:611,0.6672957846369814,0.7051624773636684,-0.5217271900796381
03-04-2019 23:00:07:650,1.1589986472747236,-0.6535683182285136,1.2222898240027948
03-04-2019 23:00:07:687,0.7695668872735999,-0.2351947003441725,0.41380520647841673
03-04-2019 23:00:07:725,0.719165157627198,0.16691545878612257,0.8379478717727844
03-04-2019 23:00:07:763,0.5684685987457857,-0.023422570071416238,-1.404577140445916
03-04-2019 23:00:07:801,1.4139381562791171,0.3264756398699371,0.6254471481183722
03-04-2019 23:00:07:841,-0.5619942588548834,0.7047124040631643,1.0676505001083822
03-04-2019 23:00:07:877,0.7349615192867458,0.7992800387671029,0.5182688963417648
03-04-2019 23:00:07:913,0.22726109780063108,1.6430179849318634,-0.7174344844717563
03-04-2019 23:00:07:953,2.567637520665968,-0.8498133367866728,-0.05304789993543757
03-04-2019 23:00:07:989,1.5551834411109176,-0.06520253352908412,-0.7214375784599804
03-04-2019 23:00:08:24,0.5365549158394222,-0.5099970424060892,1.1818098199428042
03-04-2019 23:00:08:60,0.0961665307813927,0.06395089804568632,0.029793460076358302
03-04-2019 23:00:08:99,0.5018373765249697,0.7470420505801356,0.24178027160912163
03-04-2019 23:00:08:139,0.7626624015851102,-0.7387446223718583,-0.28754932495769703
03-04-2019 23:00:08:176,0.5754171055044385,0.8047568524661554,-0.2875309648794804
03-04-2019 23:00:08:213,1.9302369659291636,-0.8838411167592554,0.07189930836213088
03-04-2019 23:00:08:249,2.827123488337249,-0.869307917903283,-0.441170370306456
03-04-2019 23:00:08:285,0.5950636618632679,1.2838079119263168,-0.31753497676627085
03-04-2019 23:00:08:324,0.3920538364659796,0.45627009402488117,-0.4506737831553971
03-04-2019 23:00:08:362,1.8146789956633054,-0.5597236343131207,0.6264381742273346
03-04-2019 23:00:08:405,1.3653464691444195,-0.6571369065762177,0.2298986607783995
03-04-2019 23:00:08:443,-0.3305704845318621,1.511265287141136,-0.4658009157309043
03-04-2019 23:00:08:485,0.8344981819994348,0.24556423354593537,0.6576544460777788
03-04-2019 23:00:08:521,0.2783098946949576,0.311418554810984,0.963517651517834
03-04-2019 23:00:08:556,1.3692463007955613,-0.24890101310134505,0.8673890571842064
03-04-2019 23:00:08:591,0.8561743522452255,-0.4408911802076475,0.5491229641424483
03-04-2019 23:00:08:629,0.8016153172175737,0.14401596925227184,-0.18810515716542336
03-04-2019 23:00:08:667,2.2900529182050136,-0.7405451148850795,-0.13322628171035245
03-04-2019 23:00:08:703,2.1849899608209116,-0.3666874335593051,-0.6952376072162758
03-04-2019 23:00:08:740,0.8147997516427425,-0.04808435421613294,0.41440776889242775
03-04-2019 23:00:08:777,1.039887863282511,0.28800346120722764,0.9395299900334567
03-04-2019 23:00:08:814,0.05828787447884476,1.5533057402937622,-0.6267574731299923
03-04-2019 23:00:08:852,0.44707908041406885,0.4910217150370001,0.7203346177789869
03-04-2019 23:00:08:889,0.9504046594498322,-0.48001223971180995,1.0637600039042643
03-04-2019 23:00:08:925,1.9009733673660352,-1.3827338783767062,0.763335748140576
03-04-2019 23:00:08:960,0.8285017921360993,-0.3059607430277005,1.0756636214328426
03-04-2019 23:00:08:998,0.06481329050867024,0.6436642571737143,-0.7305404162480866
03-04-2019 23:00:09:38,0.8896432957594016,1.09013605769534,-0.4115949275054174
03-04-2019 23:00:09:75,0.951965146594407,-0.21025142925121004,0.6041570079978258
03-04-2019 23:00:09:112,0.6350831451546095,-0.30149358826996897,-0.5536777767549211
03-04-2019 23:00:09:150,1.0760742694755767,0.2908728673240203,-0.8846513522193533
03-04-2019 23:00:09:189,0.6599507266174875,-0.5833020806939697,0.08350311384414638
03-04-2019 23:00:09:226,0.2228883381111602,0.30922262856462074,0.5151586762085811
03-04-2019 23:00:09:268,1.2982026306859655,-0.3116008166462985,0.5451580850839735
03-04-2019 23:00:09:303,0.39109661345763125,0.26684405725427374,-0.7097915519024293
03-04-2019 23:00:09:339,1.216028323247183,0.7480316161260643,-0.4066922896536391
03-04-2019 23:00:09:375,1.2862298879159473,-0.4204792659895973,-0.7653533725238377
03-04-2019 23:00:09:413,0.319421439110364,-0.02444639846337404,0.46431586098089295
03-04-2019 23:00:09:450,1.938540805425616,-0.9733057442539754,0.5257917581937326
03-04-2019 23:00:09:487,0.3671920148510506,-0.31982964159002214,0.25366785447548357
03-04-2019 23:00:09:526,1.3093589966404768,-0.9231862041720947,1.0561189469433354
03-04-2019 23:00:09:562,1.3507472443078452,-0.6487916202359387,-0.00039804988949027065
03-04-2019 23:00:09:599,0.1229038163106827,0.6975080422066477,-0.4603093372674225
03-04-2019 23:00:09:638,1.552135505491992,-0.4973967874444277,-0.737813905925986
03-04-2019 23:00:09:680,-0.8661739375813913,1.1379933589652478,0.678547033358522
03-04-2019 23:00:09:715,0.5792023954913553,-0.3805685210554305,1.6597405823639715
03-04-2019 23:00:09:751,2.5412267283091,-0.9431963755695769,0.24192740974464755
03-04-2019 23:00:09:789,0.8642578820710171,-0.2106263549614934,-0.05988734161301368
03-04-2019 23:00:09:825,1.9367858411564014,-0.9329578225066073,0.30226652501100293
03-04-2019 23:00:09:863,-0.06692304976728991,0.35735717276059087,0.921599098578152
03-04-2019 23:00:09:899,0.9947944265451396,0.2744354157115467,-0.10502739103856551
03-04-2019 23:00:09:936,0.617789052756414,-0.1438366413167475,0.8218522504096568
03-04-2019 23:00:09:973,1.675744232797791,0.3229166543508446,-0.253289308936375
03-04-2019 23:00:10:13,0.5448070833003835,-0.08416132433474832,-0.048251058444883754
03-04-2019 23:00:10:50,0.7604401067376025,-0.43951127352689534,0.0451835470470312
03-04-2019 23:00:10:86,1.560961231207,0.35725017816433857,-0.8800301187505627
03-04-2019 23:00:10:125,-0.8617814455915801,0.9051955122990268,0.028847777681219603
03-04-2019 23:00:10:161,0.02928664540625059,1.3082795215983862,0.1931986409887162
03-04-2019 23:00:10:201,1.9769631382621267,-0.6893535231264033,-1.1034459984409026
03-04-2019 23:00:10:240,1.5904983021738714,-0.7856792499295269,-0.7923773068994803
03-04-2019 23:00:10:277,0.6360231311788589,0.3741618409911007,0.3041540356785034
03-04-2019 23:00:10:318,1.4178157208790227,0.23038599088601086,0.00580152216233687
03-04-2019 23:00:10:354,0.7453674242674507,0.48215766723396636,0.33894501776526387
03-04-2019 23:00:10:389,1.1812044138267725,-0.5801506150925972,1.108408130589817
03-04-2019 23:00:10:430,0.8029116000689345,0.10467560691370276,-0.5106920275248189
03-04-2019 23:00:10:468,0.9093204550103078,0.21433756277838634,-0.0012075954268498945
03-04-2019 23:00:10:505,1.32979321456253,0.5183618739992134,-1.0893093753232983
03-04-2019 23:00:10:541,0.4731026522106633,1.2463163618771542,-0.6052961184182478
03-04-2019 23:00:10:578,0.18810365510618732,0.06018083945884313,-0.44436916435007257
03-04-2019 23:00:10:617,1.4250077453342862,-0.4149662473479315,0.14412734822362883
03-04-2019 23:00:10:654,1.210868408584711,-0.059611379720629354,0.2728879086898547
03-04-2019 23:00:10:691,1.203031376477261,-0.008209083821285046,0.3808645509121119
03-04-2019 23:00:10:727,1.4524222144366696,-0.9346222666026303,0.20199789129386192
03-04-2019 23:00:10:765,0.7263316494862374,0.4812489262259868,0.03472385552986412
03-04-2019 23:00:10:802,1.0933848403541626,0.23398151385915833,-0.9434107694587547
03-04-2019 23:00:10:841,0.793693721340791,-0.4246777494796604,1.1990335277292479
03-04-2019 23:00:10:879,1.0848128792298268,-0.2265932627802108,0.005844826249003232
03-04-2019 23:00:10:914,1.4908715932019914,0.3023036863781041,-1.0805039310378741
03-04-2019 23:00:10:952,1.0373057887559456,-0.42111993334670395,0.9580478777927884
03-04-2019 23:00:10:992,-0.12101881096949485,0.7988679615192557,0.4090761298265274
03-04-2019 23:00:11:31,1.350264258238362,0.2359986295592983,-1.9272761968140864
03-04-2019 23:00:11:68,1.5835992390405282,-0.528765117779086,-0.11902653701975185
03-04-2019 23:00:11:104,1.7744608978519913,-0.4699837192662425,0.3385219186195153
03-04-2019 23:00:11:144,1.4707673536753036,-0.27089564064167493,0.7925154532756488
03-04-2019 23:00:11:183,0.09410940453832961,1.810589249560087,-0.7790661630734025
03-04-2019 23:00:11:221,0.5249304450231052,1.0328998536846983,-0.3545258819161162
03-04-2019 23:00:11:256,0.14253204923218943,0.07368078396273305,0.6033614361688331
03-04-2019 23:00:11:296,0.9108560520105914,-0.07870737277793893,0.3348463094720763
03-04-2019 23:00:11:334,2.338207964863683,-0.9516221043542463,0.04793784044496041
03-04-2019 23:00:11:371,1.0021628986820823,0.16961787952586194,1.345109182074776
03-04-2019 23:00:11:406,1.4943820210202725,-0.198927706279852,-1.0503897110124312
03-04-2019 23:00:11:442,0.9706372810117854,0.06499573065363151,-0.8970745987467499
03-04-2019 23:00:11:482,1.1938095567736164,-0.9959639399839224,-0.22408143221911841
03-04-2019 23:00:11:520,1.3733520948785272,-0.6632581628848457,-0.30569751174871773
03-04-2019 23:00:11:558,1.3395960554274406,-0.4934920079674825,-0.058066725832307264
03-04-2019 23:00:11:594,0.06894819248666001,0.9005538608499817,0.011584032855885773
03-04-2019 23:00:11:634,1.0188708440990877,0.37158983643710186,-0.37846992922596423
03-04-2019 23:00:11:672,2.341688331406181,-0.5704698685439038,0.39851707230772315
03-04-2019 23:00:11:709,1.3605698332450893,0.20922284360917442,0.21105584822894008
03-04-2019 23:00:11:745,1.9299679993379277,-1.693644344538631,0.3163023729184936
03-04-2019 23:00:11:783,0.5536179126543497,0.5619010042032802,-0.16087601298016962
03-04-2019 23:00:11:821,1.6872668180561843,-1.6556358735757803,0.788183332304654
03-04-2019 23:00:11:859,2.035903126699769,-1.4575519173081686,0.6662973254143896
03-04-2019 23:00:11:899,2.4745150209679587,-0.7927385154047503,0.3997436100502093
03-04-2019 23:00:11:935,1.0620788605693163,0.7929948484941886,-1.071512336740819
03-04-2019 23:00:11:974,0.8369306990396399,0.38372943745427673,-1.185102895569501
03-04-2019 23:00:12:10,1.5001999256265708,0.20973052614554832,-1.4969004304385556
03-04-2019 23:00:12:49,0.8215317598319891,-0.49916822341060807,1.4334082883026174
03-04-2019 23:00:12:84,1.175791119015381,-0.3092338812487362,0.26839108691442315
03-04-2019 23:00:12:120,2.124061973512071,-0.637026314304358,0.32123938951027387
03-04-2019 23:00:12:156,0.8240218100854941,-0.8104220818872327,-0.754040052890605
03-04-2019 23:00:12:191,1.9303668354221126,-0.34826016642726143,-0.29835876683307017
03-04-2019 23:00:12:229,1.6591170306882521,-0.7409024068636546,1.1147647183477458
03-04-2019 23:00:12:264,0.9430024121701842,-0.13842420272274059,0.2835305188259266
03-04-2019 23:00:12:302,0.5256278124426671,-0.08701150008344136,0.11726377553321629
03-04-2019 23:00:12:343,0.868813176750675,0.62174962960592,-1.540147167169875
03-04-2019 23:00:12:380,-0.14614300873679742,1.8727723627998238,-0.9250162310950683
03-04-2019 23:00:12:416,0.603023326352972,0.7397244653679823,0.0854144201367637
03-04-2019 23:00:12:457,0.2888831295889482,0.8227002481473795,-0.695574109785353
03-04-2019 23:00:12:496,0.5860141248229084,-0.16874237788406588,-0.047580603535299804
03-04-2019 23:00:12:536,0.5944328574027998,0.46773098488624665,0.39548963598556
03-04-2019 23:00:12:573,0.44976056727044933,0.055585353639943325,-0.008183298096163805
03-04-2019 23:00:12:609,0.8044440333418641,0.12280413885031177,-1.2299539446133183
03-04-2019 23:00:12:646,1.7114362368945018,-0.632938853971743,0.24589177036301835
03-04-2019 23:00:12:685,2.3106924856756303,-0.5328660943471171,0.5242448113962135
03-04-2019 23:00:12:719,2.204991258540394,-0.4917076829216922,-1.213576474020915
03-04-2019 23:00:12:760,0.5600904542277214,-0.047495060947046364,-0.707241006081415
03-04-2019 23:00:12:800,0.4415277345268116,0.4729160995250754,-0.4286277741346891
03-04-2019 23:00:12:835,1.5474662544037945,0.3100212278613934,0.7692026960020625
03-04-2019 23:00:12:873,0.2384364425738157,0.5658588786242766,-0.1326250088334362
03-04-2019 23:00:12:914,1.4475498291365003,-0.20643613106909153,0.6568723850189908
03-04-2019 23:00:12:951,0.3565513418914124,0.3795293962867317,-0.9179453839466405
03-04-2019 23:00:12:987,1.1876599617614114,-0.639835133784817,0.7928526225527729
03-04-2019 23:00:13:25,1.1471236787892503,-0.6768657566757809,0.9442479250537105
03-04-2019 23:00:13:64,1.9120832367781913,-0.9443427858933099,0.023299167836507206
03-04-2019 23:00:13:101,1.6867589462540757,-0.7239172239360402,0.49093181076140835
03-04-2019 23:00:13:139,1.6490357266293771,-0.05282191886558796,-0.9997558662450385
03-04-2019 23:00:13:177,0.00485961422608161,1.0680597986666247,-1.1525512216311915
03-04-2019 23:00:13:212,1.6874343045951423,-1.6618742517803182,-0.21543360234119346
03-04-2019 23:00:13:252,0.1736722992980574,-0.1554953602609882,-0.3768642331530446
03-04-2019 23:00:13:288,2.3311294064106165,-0.5343746745137516,-0.21344105532518165
03-04-2019 23:00:13:327,2.086663775032212,-2.0347684807274704,0.694649135718428
03-04-2019 23:00:13:364,0.33792059625196635,0.8549232526167861,-0.5646573893028208
03-04-2019 23:00:13:400,1.8101805601793883,-0.26695927689328935,-0.8811053097529405
03-04-2019 23:00:13:439,0.1515723265265947,0.5203738068244317,0.213992551373149
03-04-2019 23:00:13:475,0.9628738615136742,-0.25059212618023763,1.2198524215313546
03-04-2019 23:00:13:512,1.1079947113058592,0.7056002447236456,0.4941187968140769
03-04-2019 23:00:13:556,1.7279329962531667,-0.4409414535295254,0.5411113964809801
03-04-2019 23:00:13:595,1.3132724316953932,-0.3395533961841847,-0.4919091396689966
03-04-2019 23:00:13:633,0.2611204722727287,1.311447022367497,0.10276339925935851
03-04-2019 23:00:13:669,1.631169122320364,-0.49320153937948563,0.13650563170739494
03-04-2019 23:00:13:710,0.4522488601438911,0.45853667181586666,0.5722109477135686
03-04-2019 23:00:13:749,1.185533032924679,0.7140161744080967,-0.036352283090819615
03-04-2019 23:00:13:784,1.377709142425394,0.168170897371008,-0.8114808995590788
03-04-2019 23:00:13:825,2.8413731341085953,-0.8636377213787689,0.12282179567503881
03-04-2019 23:00:13:861,1.0614303796441897,-0.23907452626578013,-0.14471713658178026
03-04-2019 23:00:13:899,1.034361145054215,-1.0141645688055396,-0.16558990615905939
03-04-2019 23:00:13:935,-0.06542328843999676,0.3223078617531019,1.1246072044371638
03-04-2019 23:00:13:975,0.731190510966569,0.7594205148961074,-0.8174612978754116
03-04-2019 23:00:14:10,1.2130136872831285,-0.29610259560779334,-1.5526575790905932
03-04-2019 23:00:14:48,0.34152294076000766,-0.2118754449869632,-0.10418404945527582
03-04-2019 23:00:14:87,0.8277308358850667,-0.6741433745089743,0.4315309553154786
03-04-2019 23:00:14:124,1.6935175969401355,-1.5501834779437145,1.0337181307588654
03-04-2019 23:00:14:162,0.13700915457422735,1.0435445507033356,-1.7599136912772289
03-04-2019 23:00:14:200,2.1791436490857388,-1.2557038896269945,0.5046886113662927
03-04-2019 23:00:14:239,2.444867794762747,-1.556171658012604,0.708987544582894
03-04-2019 23:00:14:279,1.1326780007264539,-0.2933833617328495,0.8182631452084825
03-04-2019 23:00:14:319,0.3984207777766342,1.1984526717289055,-0.7535853176151902
03-04-2019 23:00:14:359,0.36797521384292864,0.6670851317150912,0.08637553020439259
03-04-2019 23:00:14:399,1.4691935217535803,0.39363034414687337,-0.47849553994702676
03-04-2019 23:00:14:436,0.7828243510700394,1.1420511960793405,-0.9757008014430322
03-04-2019 23:00:14:477,0.9021441615735648,-0.35147108658509363,0.5993329279827073
03-04-2019 23:00:14:517,1.654859157058615,-0.1802455678560707,-0.9644476931806425
03-04-2019 23:00:14:554,0.8884942004853033,0.15022024313600946,-0.1983124075739523
03-04-2019 23:00:14:590,0.3099118145766855,0.03293125230925753,0.28397432060940053
03-04-2019 23:00:14:628,-0.0022497031526546585,0.3298824034655862,0.4329137615925184
03-04-2019 23:00:14:668,0.19715811894522733,0.5332711301883519,-0.551789971456339
03-04-2019 23:00:14:704,0.546360956522087,1.1112268242940078,-0.17562198270176677
03-04-2019 23:00:14:742,0.5244723539035069,1.205535493766992,-0.21068346865047438
03-04-2019 23:00:14:778,1.3939743541156733,-0.03162966227212183,-1.1462753103845933
03-04-2019 23:00:14:814,0.39173800357939764,1.359763493252249,-0.5367027448907048
03-04-2019 23:00:14:850,1.0581176186204022,-0.2557743045790849,0.34414151327156006
03-04-2019 23:00:14:886,1.8486180326063506,-0.6160034876804495,0.6207554442118707
03-04-2019 23:00:14:923,1.7564122014397063,0.10594292795182247,-0.877315276727163
03-04-2019 23:00:14:957,1.1252758305572572,-0.04895000311102837,-0.4711468405813679
03-04-2019 23:00:14:994,0.5353638096925317,1.0731365289075832,-1.0152338987271392
03-04-2019 23:00:15:29,1.154189286890038,-0.5857133737765444,-0.7869863166856036
03-04-2019 23:00:15:64,1.7163534738606525,-0.8186823551813387,1.6377513313793977
03-04-2019 23:00:15:103,1.6485853134294075,-0.6248736883873028,0.6949925492967678
03-04-2019 23:00:15:141,-0.18775504380593866,1.4016932077103927,0.32843761070452826
03-04-2019 23:00:15:181,2.11364087350648,-0.9029730939540742,0.47586984785813125
03-04-2019 23:00:15:217,2.7448825535495334,-1.1737007634438452,0.03816921789672756
03-04-2019 23:00:15:253,0.36933625351178656,1.6064021044517047,-0.17934261342715951
03-04-2019 23:00:15:290,2.2597693723398553,-0.7811849000350832,0.3388248885293501
03-04-2019 23:00:15:325,1.9523575116266112,-0.7940641402844799,-0.00011260472920049391
03-04-2019 23:00:15:361,-0.6695303792684093,0.8806117430548743,-0.558222317669526
03-04-2019 23:00:15:397,-0.15900332651663562,0.6123039773075044,0.8727938072980812
03-04-2019 23:00:15:434,1.2215657033953629,-0.014588639858561958,-0.952670479831021
03-04-2019 23:00:15:471,1.4201189102367746,-0.45623098233451215,0.7052144753293272
03-04-2019 23:00:15:509,0.6614830744495617,0.5710273088893993,-0.12214778740978316
03-04-2019 23:00:15:551,0.9359591261041812,-0.0699859758947542,0.03143920109336584
03-04-2019 23:00:15:591,0.7605488876771931,0.7608366169778713,-1.186011813588208
03-04-2019 23:00:15:631,1.4933178447265307,-0.08534523939577254,-1.04944864363226
03-04-2019 23:00:15:667,0.9687991839508823,0.9075329976902009,0.06263376625835404
03-04-2019 23:00:15:704,1.1488106301951628,-0.11976909298845584,0.13494168284313046
03-04-2019 23:00:15:742,0.34716523945892763,0.40460437469978017,-0.23180095729620143
03-04-2019 23:00:15:779,0.8044710205900029,-0.4669967482702365,-0.31829923154161743
03-04-2019 23:00:15:815,1.1647824578729158,-0.31411661851419836,0.6532521580970019
03-04-2019 23:00:15:851,1.2773813289196732,-0.8013868067940553,-0.1356659206880754
03-04-2019 23:00:15:886,1.4576759498273393,-0.4358665888905098,-0.9213014666152393
03-04-2019 23:00:15:921,0.4296392541365426,-0.28877865835954175,0.32151490867656407
03-04-2019 23:00:15:959,1.4620408137773362,0.05207981422902852,-0.6480704633095873
03-04-2019 23:00:15:995,1.332556998733658,0.11582297765068761,-0.23911212623670441
03-04-2019 23:00:16:31,1.2876786936445606,0.4883128686843159,-0.4824828405621141
03-04-2019 23:00:16:67,0.21377205862712306,0.7453761163102433,-0.05056868537984499
03-04-2019 23:00:16:101,0.46671935428097877,1.0888735707917099,-1.0012379385452368
03-04-2019 23:00:16:136,1.5792837151883488,-0.2078369794199595,0.7906084683979194
03-04-2019 23:00:16:174,1.4679047729450665,0.1266359718370006,0.1214345971888634
03-04-2019 23:00:16:210,1.3917365151206886,-1.290072769332295,1.2311632189600337
03-04-2019 23:00:16:245,-0.10615988199807624,0.2852137366005474,-0.11843035090800225
03-04-2019 23:00:16:280,1.5909276806715322,-0.8194169632890439,-0.612640681162688
03-04-2019 23:00:16:317,0.311097476142868,0.639244982982637,-0.0047606708131613384
03-04-2019 23:00:16:351,0.9059504668745568,0.6187528555082404,1.1648464072300615
03-04-2019 23:00:16:386,0.31236819671354266,0.09720349459393607,-1.255449371537407
03-04-2019 23:00:16:421,0.5818657916339871,-0.010743576464984417,0.19761356868561347
03-04-2019 23:00:16:458,1.141885850491732,0.13320179721726033,-0.2631910858900688
03-04-2019 23:00:16:495,1.3585015252935881,0.3407244401285402,-1.2909553306061055
03-04-2019 23:00:16:533,0.1905979956098678,0.30918559762269604,0.13301170667403195
03-04-2019 23:00:16:569,1.2421704338032766,-0.4172365736354041,-0.7947606231106926
03-04-2019 23:00:16:605,1.5506739967309051,-1.1147758547067759,-0.12306044789730305
03-04-2019 23:00:16:640,0.680383517423425,0.12076168152837913,-0.2426974531896921
03-04-2019 23:00:16:675,1.634750418917493,-0.1497561550575771,-0.5861716519427611
03-04-2019 23:00:16:712,0.8804092345335532,0.10891945731258484,-0.7893976150715036
03-04-2019 23:00:16:749,1.612119450569831,-1.3871425358182128,1.3105316782582115
03-04-2019 23:00:16:785,1.7222410197544937,0.1888988184821878,-0.2885550240595187
03-04-2019 23:00:16:824,1.7003090389301017,-0.3043133116714647,0.04755129358067478
03-04-2019 23:00:16:858,0.15280456863359293,1.5318021185851136,-0.09892651162564892
03-04-2019 23:00:16:897,2.0098679309409095,-0.7098431436310298,0.7479147047945592
03-04-2019 23:00:16:935,1.6744322601494188,-0.2254924061395024,0.48253432260602824
03-04-2019 23:00:16:972,1.071993252438233,-0.2912986558663908,1.2630865371874496
03-04-2019 23:00:17:7,0.08249761974215974,1.178548806908967,-0.2268187817286249
03-04-2019 23:00:17:42,1.2169454399330277,-0.5084342804654008,-1.2090298920390103
03-04-2019 23:00:17:79,1.4170469309050597,-0.2132764390025147,0.13533826349684575
